,Unnamed: 0,Rooms,Residential complex,City,District,Address,Apartment area,Price,Price/m2,Year,Commissioned/not commissioned,Housing class,Material
512,512,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,43 977 610,521 000,2025,Не сдан,Эконом,Unknown
513,513,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
514,514,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
515,515,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
516,516,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
517,517,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
518,518,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
519,519,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
520,520,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
521,521,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
522,522,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
523,523,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
524,524,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,21 028 320,612 000,2025,Не сдан,Эконом,Unknown
525,525,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
526,526,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
527,527,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
528,528,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
529,529,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
530,530,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
531,531,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
532,532,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
533,533,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,30 941 400,556 000,2025,Не сдан,Эконом,Unknown
534,534,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
535,535,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
536,536,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,26 266 800,472 000,2025,Не сдан,Эконом,Unknown
537,537,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
538,538,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 767 820,467 000,2025,Не сдан,Эконом,Unknown
539,539,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
540,540,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 315 400,490 000,2025,Не сдан,Эконом,Unknown
541,541,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 935 920,522 000,2025,Не сдан,Эконом,Unknown
542,542,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,30 227 320,454 000,2025,Не сдан,Эконом,Unknown
543,543,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.46 м²,27 470 520,462 000,2025,Не сдан,Эконом,Unknown
544,544,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,36 380 710,431 000,2025,Не сдан,Эконом,Unknown
545,545,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.46 м²,20 108 100,485 000,2025,Не сдан,Эконом,Unknown
546,546,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,55.65 м²,25 988 550,467 000,2025,Не сдан,Эконом,Unknown
547,547,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,66.58 м²,29 894 420,449 000,2025,Не сдан,Эконом,Unknown
548,548,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 764 120,517 000,2025,Не сдан,Эконом,Unknown
549,549,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.41 м²,35 958 660,426 000,2025,Не сдан,Эконом,Unknown
550,550,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,20 611 360,392 000,2025,Не сдан,Эконом,Unknown
551,551,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 606 850,351 000,2025,Не сдан,Эконом,Unknown
552,552,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,24 516 260,466 000,2025,Не сдан,Эконом,Unknown
553,553,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
554,554,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,20 611 360,392 000,2025,Не сдан,Эконом,Unknown
555,555,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 606 850,351 000,2025,Не сдан,Эконом,Unknown
556,556,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,24 502 280,466 000,2025,Не сдан,Эконом,Unknown
557,557,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
558,558,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
559,559,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,20 611 360,392 000,2025,Не сдан,Эконом,Unknown
560,560,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
561,561,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
562,562,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 606 850,351 000,2025,Не сдан,Эконом,Unknown
563,563,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 606 850,351 000,2025,Не сдан,Эконом,Unknown
564,564,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
565,565,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,20 611 360,392 000,2025,Не сдан,Эконом,Unknown
566,566,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
567,567,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
568,568,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.58 м²,20 611 360,392 000,2025,Не сдан,Эконом,Unknown
569,569,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 606 850,351 000,2025,Не сдан,Эконом,Unknown
570,570,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.35 м²,29 185 100,346 000,2025,Не сдан,Эконом,Unknown
571,571,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 617 380,351 000,2025,Не сдан,Эконом,Unknown
572,572,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 360 070,387 000,2025,Не сдан,Эконом,Unknown
573,573,3-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,84.38 м²,29 195 480,346 000,2025,Не сдан,Эконом,Unknown
574,574,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.35 м²,22 576 800,368 000,2025,Не сдан,Эконом,Unknown
575,575,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,16 189 600,392 000,2025,Не сдан,Эконом,Unknown
576,576,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,15 324 560,446 000,2025,Не сдан,Эконом,Unknown
577,577,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.45 м²,22 828 800,384 000,2025,Не сдан,Эконом,Unknown
578,578,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 928 600,380 000,2025,Не сдан,Эконом,Unknown
579,579,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 374 490,383 000,2025,Не сдан,Эконом,Unknown
580,580,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
581,581,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
582,582,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 928 600,380 000,2025,Не сдан,Эконом,Unknown
583,583,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
584,584,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 374 490,383 000,2025,Не сдан,Эконом,Unknown
585,585,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
586,586,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,20 071 800,486 000,2025,Не сдан,Эконом,Unknown
587,587,1-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,34.36 м²,17 832 840,519 000,2025,Не сдан,Эконом,Unknown
588,588,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
589,589,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 928 600,380 000,2025,Не сдан,Эконом,Unknown
590,590,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
591,591,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,61.03 м²,23 374 490,383 000,2025,Не сдан,Эконом,Unknown
592,592,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.45 м²,22 828 800,384 000,2025,Не сдан,Эконом,Unknown
593,593,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,62.97 м²,23 928 600,380 000,2025,Не сдан,Эконом,Unknown
594,594,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,59.45 м²,27 228 100,458 000,2025,Не сдан,Эконом,Unknown
595,595,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,52.61 м²,20 623 120,392 000,2025,Не сдан,Эконом,Unknown
596,596,2-комнатной,AruPark,г. Астана,Есильский район 18,ул. Толе би 18,41.3 м²,17 015 600,412 000,2025,Не сдан,Эконом,Unknown
